user_id,gender,married,has_children,home_country,tenure,age,seats_avg,checked_bags_avg,overcarrier,total_trips,cancellation_rate,unique_flight_destination,taken_flights,frequent_destinations,sessions_booking_rate,discount_booking_rate,booked_flight,booked_hotel,group
490576,M,True,False,usa,1188,58,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
490608,F,False,False,usa,1188,37,1.5,1.5,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.0,True,True,low_income
490629,F,False,True,usa,1188,39,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
491141,F,False,False,usa,1188,51,1.4,0.6,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
491175,F,True,True,usa,1188,58,1.0,0.5,False,4,0.0,4.0,4,1.0,0.4,0.0,True,True,singles
491182,F,False,False,canada,1188,48,1.0,0.6,False,5,0.0,5.0,5,1.0,0.5555555555555556,0.2,True,True,luxus
491241,F,True,True,usa,1188,52,1.0,0.0,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
491617,F,False,False,canada,1187,55,2.0,1.3333333333333333,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.25,True,True,luxus
491930,F,False,False,usa,1187,43,1.6666666666666667,1.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
491995,M,False,False,usa,1187,19,,,,1,1.0,,0,,0.0,,False,False,young
492371,M,True,False,usa,1187,45,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
492497,F,True,False,usa,1187,43,,,,1,1.0,1.0,0,inf,0.0,,False,False,no_booker
493177,F,True,False,usa,1187,48,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
493476,F,False,True,usa,1186,44,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,True,low_income
493718,F,True,True,usa,1186,55,2.0,0.0,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.5,True,True,singles
494294,F,True,False,usa,1186,41,1.0,0.75,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
494484,F,False,False,usa,1186,20,2.0,1.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.3333333333333333,True,True,young
494630,F,False,False,usa,1186,20,,,,1,0.0,,1,,0.1111111111111111,0.0,False,True,young
494985,F,False,False,canada,1186,50,1.0,0.3333333333333333,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.0,True,True,luxus
495029,F,True,False,usa,1186,46,1.0,0.5,False,4,0.25,3.0,3,1.0,0.4285714285714286,0.3333333333333333,True,True,singles
495386,F,True,True,canada,1186,56,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,1.0,True,True,luxus
495592,M,True,True,usa,1185,57,,,,0,,,0,,0.0,,False,False,no_booker
495727,F,True,False,usa,1185,50,1.3333333333333333,1.1666666666666667,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.0,True,True,singles
496016,F,True,False,usa,1185,44,1.0,0.75,False,4,0.0,3.0,4,0.75,0.5,0.5,True,True,singles
496332,F,False,False,usa,1185,48,1.5,0.75,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
496566,F,False,False,canada,1185,48,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,luxus
496972,F,False,False,usa,1185,36,1.0,0.3333333333333333,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.0,True,True,low_income
497077,F,False,False,usa,1185,44,1.0,0.5,False,4,0.5,3.0,2,1.5,0.5,0.5,True,True,singles
497225,F,True,False,usa,1185,50,1.0,0.2,False,5,0.0,5.0,5,1.0,0.625,0.4,True,True,singles
497678,F,True,False,usa,1184,44,1.0,0.5,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.5,True,True,low_income
497915,F,True,False,usa,1184,41,1.0,1.0,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
498287,M,False,False,usa,1184,44,1.8,0.8,False,5,0.0,5.0,5,1.0,0.625,0.0,True,True,luxus
498357,F,False,False,usa,1184,46,1.25,1.0,False,5,0.0,4.0,5,0.8,0.625,0.4,True,True,singles
498574,F,True,False,usa,1184,39,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,singles
498607,F,True,False,canada,1184,45,1.5,1.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
499028,F,True,False,usa,1184,39,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
499252,F,True,False,usa,1183,41,1.0,2.0,True,1,0.0,1.0,1,1.0,0.125,1.0,True,True,overcarriers
499313,F,False,False,usa,1183,47,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
499366,F,False,False,canada,1183,50,1.75,1.25,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,luxus
499375,F,False,False,canada,1183,45,1.2,0.6,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,luxus
499461,F,False,False,usa,1183,53,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
499633,F,False,False,usa,1183,33,1.0,1.25,True,5,0.0,4.0,5,0.8,0.625,0.4,True,True,overcarriers
499634,F,False,True,usa,1183,37,1.0,1.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,True,low_income
499659,F,True,True,usa,1183,60,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
499669,F,True,True,usa,1183,33,1.0,1.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,True,family_travelers
499780,F,False,True,canada,1183,39,,,,0,,,0,,0.0,,False,False,no_booker
499847,F,True,True,usa,1183,51,1.3333333333333333,0.0,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,singles
499979,F,True,False,canada,1183,51,1.2,0.2,False,5,0.0,4.0,5,0.8,0.5,0.2,True,True,luxus
500288,F,False,True,usa,1183,20,,,,0,,,0,,0.0,,False,False,young
500299,F,False,False,usa,1183,21,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
500745,F,False,False,canada,1183,30,1.0,0.5,False,4,0.0,2.0,4,0.5,0.5,0.25,True,True,luxus
500773,F,False,False,canada,1183,29,1.0,0.0,False,4,0.0,2.0,4,0.5,0.5,0.5,True,True,luxus
500791,F,True,False,canada,1183,75,,,,1,0.0,,1,,0.125,1.0,False,True,seniors
500828,F,True,False,usa,1183,47,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
500972,F,True,True,usa,1183,43,2.333333333333333,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
500974,F,False,False,usa,1183,43,1.0,0.4,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.0,True,True,singles
501087,F,True,False,usa,1183,59,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
501125,M,True,True,usa,1183,48,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
501184,F,True,True,usa,1182,57,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,singles
501512,F,True,True,usa,1182,37,1.0,0.5,False,2,0.0,1.0,2,0.5,0.25,1.0,True,True,family_travelers
501764,F,True,False,canada,1182,49,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
501830,F,True,True,canada,1182,36,1.0,0.0,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.0,True,True,family_travelers
501897,F,True,True,usa,1182,46,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
501947,F,True,True,canada,1182,54,1.0,0.0,False,5,0.2,4.0,4,1.0,0.5,0.25,True,True,luxus
502063,F,True,False,usa,1182,51,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
502212,F,False,False,usa,1182,27,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,True,low_income
502412,F,True,True,usa,1182,57,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
502435,F,True,True,usa,1182,42,1.5,1.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
502444,F,False,False,canada,1182,36,1.0,0.3333333333333333,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.1666666666666666,True,True,luxus
502609,F,True,False,usa,1182,52,1.0,0.0,False,5,0.0,5.0,5,1.0,0.5555555555555556,0.2,True,True,singles
502626,F,True,True,canada,1182,40,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
502799,F,True,False,usa,1182,49,1.0,0.75,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
502819,F,True,False,usa,1182,38,,,,0,,,0,,0.0,,False,False,no_booker
502826,F,True,True,usa,1182,49,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
502850,F,False,True,usa,1182,43,,,,0,,,0,,0.0,,False,False,no_booker
502875,F,True,True,canada,1182,48,1.3333333333333333,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
503042,F,False,False,usa,1181,28,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,True,low_income
503058,F,False,False,canada,1181,28,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.3,0.0,True,True,luxus
503161,F,True,False,canada,1181,49,,,,0,,,0,,0.0,,False,False,no_booker
503483,F,False,True,usa,1181,21,,,,0,,,0,,0.0,,False,False,no_booker
503621,F,True,False,usa,1181,43,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
503918,F,False,False,usa,1181,28,,,,0,,,0,,0.0,,False,False,no_booker
503973,F,False,False,canada,1181,47,1.0,0.3333333333333333,False,4,0.0,2.0,4,0.5,0.4444444444444444,0.75,True,True,luxus
504435,F,False,False,usa,1181,46,1.6666666666666667,1.0,False,4,0.25,4.0,3,1.3333333333333333,0.5,0.3333333333333333,True,True,singles
504473,F,False,False,usa,1181,35,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
504610,F,True,False,usa,1180,65,2.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,seniors
504665,F,False,False,usa,1180,34,1.0,2.0,True,2,0.0,1.0,2,0.5,0.2222222222222222,1.0,True,True,overcarriers
504786,F,True,True,usa,1180,50,1.0,1.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.3333333333333333,True,True,low_income
504892,F,False,False,usa,1180,32,1.5,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
504916,M,False,True,usa,1180,38,,,,1,1.0,1.0,0,inf,0.0,,False,False,no_booker
504936,F,True,False,usa,1180,60,1.5,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,True,True,singles
505062,F,False,True,usa,1180,39,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
505172,M,True,True,usa,1180,33,1.0,1.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,0.0,True,True,family_travelers
505285,F,False,True,usa,1180,45,1.0,0.75,False,4,0.0,3.0,4,0.75,0.5,0.5,True,True,singles
505414,F,True,False,usa,1180,49,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
505498,M,False,True,usa,1180,38,1.0,1.5,True,2,0.0,2.0,2,1.0,0.25,0.5,True,True,overcarriers
505713,F,True,False,canada,1180,46,1.25,0.5,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,luxus
505747,F,False,False,usa,1180,40,1.5,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
505771,F,True,True,canada,1180,57,1.4,0.4,False,5,0.0,5.0,5,1.0,0.5555555555555556,0.0,True,True,luxus
505941,F,True,True,usa,1180,52,1.0,0.5,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.6666666666666666,True,True,low_income
506013,F,False,False,canada,1180,42,1.25,0.75,False,4,0.0,3.0,4,0.75,0.5,0.5,True,True,luxus
506234,F,True,False,usa,1180,40,1.0,1.0,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.25,True,True,singles
506250,F,False,True,usa,1180,45,1.0,0.6666666666666666,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
506347,F,False,False,usa,1180,19,,,,0,,,0,,0.0,,False,False,young
506652,F,True,True,usa,1180,54,1.3333333333333333,0.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
506704,F,True,False,canada,1179,57,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
506777,F,True,False,usa,1179,62,2.0,2.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,True,low_income
506807,F,True,False,usa,1179,44,1.0,0.0,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
506990,F,False,False,usa,1179,27,,,,0,,,0,,0.0,,False,False,no_booker
507036,F,False,False,usa,1179,38,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
507376,F,True,False,usa,1179,37,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
507395,F,True,True,usa,1179,48,2.0,1.0,False,2,0.5,1.0,1,1.0,0.1666666666666666,0.0,True,True,low_income
507431,F,False,False,canada,1179,38,1.0,0.6666666666666666,False,4,0.0,2.0,4,0.5,0.5,0.25,True,True,luxus
507505,F,True,True,usa,1179,51,1.0,1.0,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,low_income
507513,F,False,False,usa,1179,19,,,,0,,,0,,0.0,,False,False,young
507531,F,False,False,usa,1179,26,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
507617,F,True,False,canada,1179,50,1.5,1.0,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.5,True,True,low_income
507732,M,False,False,usa,1179,47,1.0,0.0,False,5,0.2,3.0,4,0.75,0.6666666666666667,0.5,True,True,luxus
507773,F,False,False,usa,1179,41,1.0,0.5,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,low_income
508512,F,True,False,usa,1179,70,,,,1,0.0,,1,,0.125,0.0,False,True,seniors
508625,F,False,False,usa,1179,45,1.5,1.0,False,4,0.25,3.0,3,1.0,0.5,0.0,True,True,singles
508693,F,True,False,canada,1179,57,1.5,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,luxus
508877,F,True,True,usa,1178,54,1.2,1.0,False,5,0.0,3.0,5,0.6,0.625,0.2,True,True,singles
508940,M,False,False,usa,1178,42,1.0,0.0,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,luxus
508973,F,False,False,usa,1178,38,1.5,2.0,True,2,0.0,2.0,2,1.0,0.25,0.0,True,True,overcarriers
509098,F,False,False,usa,1178,45,2.0,0.5,False,2,0.0,2.0,2,1.0,0.25,1.0,True,True,low_income
509162,F,False,False,usa,1178,48,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
509221,F,False,False,usa,1178,41,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
509353,F,False,False,usa,1178,32,,,,0,,,0,,0.0,,False,False,no_booker
509516,F,False,False,usa,1178,47,1.5,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
509765,F,False,False,usa,1178,32,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
509826,F,True,True,usa,1178,66,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,seniors
510078,F,True,False,usa,1178,38,1.0,0.0,False,3,0.3333333333333333,3.0,2,1.5,0.2857142857142857,0.0,True,True,low_income
510079,F,False,False,usa,1178,31,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
510108,F,True,False,usa,1178,54,1.5,1.0,False,3,0.3333333333333333,3.0,2,1.5,0.2857142857142857,0.0,True,True,low_income
510215,F,True,False,usa,1178,31,1.0,1.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.3333333333333333,True,True,low_income
510343,F,True,True,usa,1178,40,1.25,0.75,False,5,0.2,5.0,4,1.25,0.6666666666666667,0.25,True,True,singles
510418,F,True,True,usa,1178,38,,,,0,,,0,,0.0,,False,False,family_travelers
510449,F,False,True,usa,1178,54,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
510494,F,True,False,usa,1178,49,1.25,0.25,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
510537,F,True,True,usa,1178,50,1.5,1.25,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.2,True,True,singles
510558,M,False,True,usa,1178,25,1.0,1.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,0.0,True,True,low_income
510676,F,True,True,usa,1177,51,1.3333333333333333,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
510686,F,True,False,usa,1177,38,2.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
510707,F,False,True,canada,1177,42,1.5,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
510779,F,False,False,canada,1177,43,1.3333333333333333,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,luxus
510828,F,False,False,usa,1177,23,,,,0,,,0,,0.0,,False,False,no_booker
510836,F,False,False,usa,1177,43,1.0,0.6,False,5,0.0,4.0,5,0.8,0.625,0.0,True,True,singles
510841,M,False,False,canada,1177,39,1.0,0.2857142857142857,False,8,0.125,8.0,7,1.1428571428571428,0.875,0.1428571428571428,True,True,luxus
510890,F,False,False,usa,1177,35,1.0,1.0,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.2,True,True,singles
510899,F,True,False,usa,1177,56,1.0,0.5,False,2,0.0,2.0,2,1.0,0.1999999999999999,0.0,True,True,low_income
510946,F,True,False,canada,1177,48,1.6666666666666667,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
510960,F,False,False,usa,1177,40,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
510972,F,True,True,usa,1177,29,1.3333333333333333,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,family_travelers
511055,F,False,False,usa,1177,37,1.5,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
511093,F,False,True,usa,1177,40,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,low_income
511122,F,True,False,canada,1177,49,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
511126,F,False,False,usa,1177,30,1.3333333333333333,0.6666666666666666,False,5,0.0,3.0,5,0.6,0.5555555555555556,0.4,True,True,singles
511140,F,False,False,usa,1177,42,1.5,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
511142,F,True,True,usa,1177,43,1.3333333333333333,1.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
511195,F,True,False,usa,1177,55,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
511219,F,False,False,usa,1177,19,,,,1,0.0,,1,,0.125,1.0,False,True,young
511298,F,False,False,usa,1177,36,1.0,1.0,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
511331,F,False,True,canada,1177,49,1.6666666666666667,0.6666666666666666,False,7,0.1428571428571428,6.0,6,1.0,0.8571428571428572,0.3333333333333333,True,True,luxus
511377,F,True,False,canada,1177,67,,,,2,0.0,,2,,0.25,0.5,False,True,seniors
511397,F,False,True,usa,1177,38,1.6,0.2,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.2,True,True,singles
511399,F,True,True,usa,1177,50,1.0,0.5,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,low_income
511418,F,True,True,usa,1177,54,1.0,0.5,False,2,0.0,1.0,2,0.5,0.25,1.0,True,True,low_income
511433,F,True,False,usa,1177,52,1.5,0.75,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.4,True,True,singles
511469,F,False,False,usa,1177,58,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
511489,F,True,False,usa,1177,44,2.0,1.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.3333333333333333,True,True,singles
511502,M,True,True,usa,1177,48,1.0,1.0,False,2,0.0,2.0,2,1.0,0.1999999999999999,0.0,True,True,low_income
511504,F,False,False,usa,1177,36,1.0,0.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
511535,F,True,True,usa,1177,53,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
511549,F,True,True,canada,1177,53,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
511552,M,False,True,usa,1177,20,,,,1,1.0,1.0,0,inf,0.0,,False,False,young
511560,F,False,True,usa,1177,40,1.5,0.0,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
511568,F,False,False,usa,1177,22,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,False,low_income
511577,F,True,False,usa,1177,44,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,1.0,True,True,low_income
511587,F,True,True,canada,1177,55,1.0,1.5,True,2,0.0,2.0,2,1.0,0.25,0.0,True,True,overcarriers
511613,F,False,False,usa,1177,44,1.0,1.3333333333333333,True,3,0.0,3.0,3,1.0,0.375,0.0,True,True,overcarriers
511638,F,False,True,usa,1177,36,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,low_income
511665,M,False,True,usa,1177,48,2.0,1.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,1.0,True,True,low_income
511680,F,False,False,usa,1177,30,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,singles
511712,F,False,False,usa,1177,30,1.3333333333333333,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.6666666666666666,True,True,singles
511764,M,True,True,usa,1177,57,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
511772,F,False,False,usa,1177,30,1.0,0.3333333333333333,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,low_income
511783,F,True,False,usa,1177,49,1.0,0.25,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
511784,F,False,False,usa,1177,37,,,,1,1.0,1.0,0,inf,0.0,,False,False,no_booker
511800,F,False,False,usa,1177,50,1.5,0.8333333333333334,False,7,0.0,5.0,7,0.7142857142857143,0.875,0.1428571428571428,True,True,singles
511803,F,True,True,usa,1177,39,2.0,0.3333333333333333,False,4,0.0,3.0,4,0.75,0.5,0.5,True,True,family_travelers
511805,F,False,False,usa,1177,40,1.0,0.5,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.0,True,True,singles
511809,M,False,False,usa,1177,43,2.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
511811,F,False,False,usa,1177,38,1.3333333333333333,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
511860,F,False,True,usa,1177,42,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,singles
511878,F,False,True,usa,1177,19,,,,0,,,0,,0.0,,False,False,young
511884,F,False,False,usa,1177,44,1.0,0.25,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,singles
511902,F,True,True,canada,1177,54,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.3333333333333333,True,True,luxus
511910,F,False,True,usa,1177,19,,,,1,0.0,,1,,0.125,0.0,False,True,young
511936,F,False,False,usa,1177,39,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
511977,F,True,False,usa,1177,44,1.0,1.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,0.0,True,True,low_income
511998,F,False,False,usa,1177,43,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
512009,M,False,True,usa,1177,46,1.3333333333333333,1.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
512028,F,False,False,usa,1177,45,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
512063,F,True,False,usa,1177,47,2.0,0.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,True,low_income
512078,F,False,False,usa,1177,32,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
512147,M,False,False,canada,1177,46,,,,3,0.3333333333333333,1.0,2,0.5,0.2857142857142857,0.0,False,True,low_income
512148,F,False,False,usa,1177,23,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
512173,M,True,False,usa,1177,50,1.5,0.5,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,luxus
512201,F,True,False,usa,1177,54,1.0,0.75,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
512204,F,False,False,usa,1177,57,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
512243,F,True,True,usa,1177,39,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,True,True,family_travelers
512289,F,False,False,usa,1177,67,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,seniors
512294,F,True,True,usa,1177,55,1.25,1.0,False,5,0.0,3.0,5,0.6,0.625,0.0,True,True,singles
512295,F,False,False,usa,1177,46,1.2,0.4,False,5,0.0,5.0,5,1.0,0.625,0.4,True,True,singles
512301,F,False,False,usa,1177,45,1.0,1.25,True,5,0.0,4.0,5,0.8,0.625,0.4,True,True,overcarriers
512305,F,False,False,usa,1177,26,,,,2,0.0,,2,,0.25,0.0,False,True,low_income
512362,F,False,False,usa,1177,33,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.3333333333333333,True,True,singles
512397,F,False,True,usa,1177,19,,,,0,,,0,,0.0,,False,False,young
512402,F,False,True,canada,1177,46,1.0,0.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,True,low_income
512419,F,True,True,canada,1177,56,2.0,2.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
512440,F,True,False,usa,1177,36,1.0,0.6666666666666666,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
